source_genesymbol,target_genesymbol,interaction_type
Rbpj,Tlx1,-|
Rbpj,Ptgs2,->
Rbpj,Fes,-|
Fes,Irs1,->
Rbpj,Nr1h2,-|
Rbpj,Pdcd1,->
Epha3,Adam10,->
Fgf6,Fgfr1,->
Rbpj,Plau,->
Nr1h2,Srebf1,->
Rbpj,Gtf2a2,->
Gtf2a2,Tbp,->
Rbpj,Cebpz,-|
Cebpz,Col11a1,-|
Rbpj,Smarca1,-|
Smarca1,Mcm7,->
Rbpj,Ptcra,->
Ptcra,Lck,->
Rbpj,Mmp9,->
Rbpj,Notch2,->
Sox9,Nr5a1,->
Rbpj,Hey2,->
Myc,Ccr5,->
Tlx1,Ccnd2,->
Pdx1,Clu,->
Rbpj,Ccnd3,->
Pdx1,Syt1,->
Hey1,Ocln,->
Epha3,Cd274,->
Ywhab,Prkcz,->
Prkcz,Prkca,->
Prkcz,Mapk3,->
Prkcz,Mapk1,->
Prkcz,Rela,->
Prkcz,Sp1,->
Prkcz,Prkcd,->
Prkcz,Prkd1,->
Prkcz,Ctnnb1,->
Prkcz,Aurka,->
Aurka,Tp53,->
Prkcz,Akt1,-|
Prkcz,Gsk3b,-|
Prkcz,Akt3,->
Prkcz,Casp9,-|
Prkcz,Ncoa3,->
Prkcz,Bax,-|
Prkcz,Nfkb1,->
Prkcz,Nfatc2,->
Prkcz,Akt2,->
Akt2,Pitx2,->
Prkcz,Mapk7,-|
Prkcz,Irs1,->
Prkcz,Nfe2l2,->
Akt3,Stk3,-|
Prkcz,Snai1,->
Snai1,Tgfb3,->
Prkcz,Nr1h4,->
Nr1h4,Ndrg2,->
Prkcz,Stk11,->
Prkcz,Ikbkb,->
Prkcz,Pten,->
Prkcz,Jak1,->
Prkcz,Met,-|
Fadd,Casp8,->
Prkcz,Smarcd3,->
Smarcd3,Myog,->
Snai1,Inhba,->
Prkcz,Habp4,-|
Habp4,Mef2c,-|
Jak1,Tyk2,->
Nr1h4,Tnfrsf11b,->
Fadd,Fas,->
Akt2,Foxo4,-|
Mapk7,Mef2a,->
Nfatc2,Cdk4,-|
Prkcz,Mark2,-|
Nr1h4,Nr1h3,-|
Prkcz,Rps6kb2,->
Rps6kb2,Rps6,->
Prkcz,Psen1,->
Akt3,Stk4,-|
Prkcz,Ppp1r14a,->
Ywhab,Srpk2,-|
Stat3,Syk,->
Map3k14,Map3k1,->
Sox9,Pitx2,->
Chuk,Ctnnb1,->
Nfkb2,Il1a,->
Ncor2,Nr2f2,->
Tgfa,Erbb2,->
Tgfa,Egfr,->
Tgfa,Erbb4,->
Tgfa,Erbb3,->
Adam17,Met,->
Map2k1,Smad2,->
Erbb4,Znf652,-|
Znf652,Tcf12,->
Efnb3,Ephb2,->
Efnb3,Ephb1,->
Ephb1,Pxn,->
Efnb3,Epha3,->
Epha3,Stat3,->
Efnb3,Epha4,->
Epha4,Cdk5,->
Efnb3,Ephb3,->
Ephb3,L1cam,->
Cdk5,Myc,->
Nfatc2,Traf2,->
Epha4,Plcg1,->
Epha3,Src,->
Adam10,Cd44,->
Cdk5,Ppp1ca,-|
Pxn,Ilk,->
Cdk5,Drd2,-|
Ephb1,Acp1,->
Acp1,Stat5a,->
Cdk5,Mcl1,->
Ephb3,Afdn,->
Efnb3,Ephb4,->
Ephb4,Sdc3,->
Sdc3,Notch1,->
Cdk5,Rps6kb1,->
Cdk5,Nr3c1,->
Cdk5,Nfat5,->
Cdk5,Cdkn1b,->
Epha4,Ngef,->
Ngef,Rhoa,->
Fyn,Bcar1,->
Acp1,Akt1,-|
Epha3,Fgfr1,->
Stat3,Jak3,->
Fyn,Csk,->
Cdk5,Clock,->
Clock,Mbd2,->
Acp1,Akt2,-|
Cdk5,Htr1a,-|
Fyn,Prkaa2,->
Epha3,Crk,->
Cdk5,Th,->
Stk3,Nek2,->
Nek2,Tp53,->
Stk3,Map1lc3a,->
Map1lc3a,Sqstm1,->
Lats2,Yap1,-|
Lats2,Cdkn1a,->
Nek2,Ctnnb1,->
Nr3c1,Myc,->
Nr3c1,Faslg,-|
Nr3c1,Nr4a1,-|
Nr3c1,Kat2b,->
Lats2,Wwtr1,-|
Nr3c1,Fas,->
Nr3c1,Nfkb1,-|
Nr3c1,Ar,->
Sp3,Tnfrsf8,->
Lats2,Snai1,->
Nek2,Npm1,->
Nek2,Ppp1cc,-|
Ppp1cc,Casp2,->
Map2k6,Mapk10,->
Prkd1,Epas1,->
Nr3c1,Tnf,-|
Snai1,Cdh5,-|
Snai1,Col2a1,->
Nr3c1,Il17a,->
Abl1,Pik3ap1,->
Pik3ap1,Pik3cg,->
Nr3c1,Ccl12,->
Stk3,Sav1,->
Sav1,Stk4,->
Stk4,Becn1,->
Snai1,Thbs1,-|
Nr3c1,Il6,-|
Nr3c1,Mcl1,->
Snai1,Egf,->
Nr3c1,Tgfb1,-|
Nr3c1,Fgf2,->
Nr3c1,Ifng,->
Wwtr1,Smad2,->
Nr3c1,Htr1a,-|
Nr3c1,Notch4,->
Nr3c1,Tnfrsf11a,->
Nr3c1,Bcl2l1,->
Tgfb3,Itgb1,->
Tgfb3,Tgfbr1,->
Tgfbr1,Smad1,->
Tgfb3,Tgfbr2,->
Tp63,Vegfa,->
Tgfbr1,Rac1,->
Tgfbr1,Smad3,->
Tgfb3,Itgb3,->
Tgfb3,Itgb6,->
Tp63,Tnf,->
Prkaca,Nolc1,->
Smad2,Il2,->
Traf6,Ikbkb,->
Smad2,Fst,->
Tgfbr2,Pik3r1,->
Smad1,Fgfr1,->
Tgfb3,Acvrl1,->
Acvrl1,Smad1,->
Tgfbr2,Adrb2,->
Tcf7l2,Birc7,->
Il11ra1,Cd40,->
Crem,Fos,-|
Crem,Bcl2,-|
Crem,Vdr,->
Crem,Ngf,-|
Crem,Jun,-|
Crem,Aanat,->
Aanat,Mtnr1a,->
Crem,Crebbp,->
Crem,Prkaca,->
Crem,Etv3,->
Etv3,Cdk1,-|
Crem,Nr3c1,->
Crem,Tnf,-|
Crem,Notch1,->
Crebbp,Kat2b,->
Crebbp,Tp53,->
Crem,Dusp1,-|
Crem,Calm1,->
Crem,Tbp,->
Tbp,Rb1,->
Crem,Syk,->
Crem,Agtr1a,->
Agtr1a,Atp1b1,->
Calm1,Egfr,->
Crem,Faslg,-|
Crem,Ccnd1,-|
Crem,Myd88,->
Crem,Braf,->
Braf,Mapk3,->
Crem,Ccna1,->
Crem,Calm2,->
Crem,Nfatc1,->
Crem,Cish,->
Tbp,Litaf,->
Prkaca,Raf1,->
Crem,Per1,->
Nfatc1,Skp2,->
Crem,Calm3,->
Creb1,Foxa1,->
Crem,Dusp4,-|
Vdr,Hoxa10,->
Tbp,Tfap4,->
Crem,Il17a,->
Tbp,Tp63,->
Prkaca,Esr1,->
Syk,Ptpn6,-|
Crem,Ptprc,->
Braf,Mapk1,->
Ptprc,Tyk2,-|
Nfatc1,Tnfsf10,->
Tbp,Fgfr1,->
Tbp,Ets2,->
Tbp,Map3k14,->
Crem,Camk4,->
Crem,Kcnip3,-|
Crem,Csf2,->
Crem,Ifng,->
Tbp,Fus,-|
Nr3c1,Nr0b1,->
Crem,Il4,->
Tbp,Lgals1,->
Nr3c1,Cdkn2a,-|
Creb1,Cxcr4,->
Crem,Ins2,->
Crem,Th,-|
Nr3c1,Ocln,->
Klhl20,Dapk1,-|
Dapk1,Cdkn1a,->
Prkd1,Ctnnb1,->
Dapk3,Ar,->
Mapk3,Esr1,->
Dapk3,Nr3c1,->
Camkk2,Prkaa1,->
Pin1,Jun,->
Mapk3,Irs1,-|
Pin1,Ppard,->
Dapk3,H3c11,->
Prkd1,Syk,->
Pin1,Notch1,->
Dapk3,H3c6,->
Dnmt1,Cd44,->
Stat3,Mmp7,->
Mmp7,Hapln1,-|
Notch3,Dll1,->
Hand2,Gata4,->
Gata4,Tp53,->
Hand2,Sox9,-|
Sox9,Mapk1,->
Hand2,Hand1,->
Hand1,Ntrk1,->
Hand2,Gli3,-|
Gli3,Mycn,-|
Hand2,Fn1,->
Hand2,Bmp2,->
Bmp2,Smo,->
Hand2,Cops5,->
Cops5,Mdm2,->
Hand2,Phox2a,->
Phox2a,Prkaca,->
Cops5,Jun,->
Cops5,Myc,->
Hand2,Phox2b,->
Phox2b,Fos,->
Hand2,Tnfrsf1b,->
Hand2,Nrp1,->
Phox2a,Gata2,->
Hand2,Gnai1,-|
Sox9,Runx2,-|
Sox9,Furin,->
Gata4,Sirt1,->
Sox9,Btn1a1,->
Btn1a1,Negr1,->
Hand2,Emx2,->
Emx2,Egfr,-|
Gata4,Cebpd,-|
Gata4,Bcl2l11,-|
Sox9,Ccnd1,->
Cops5,Fos,->
Sox9,Gli2,->
Gata4,Yy1,->
Sox9,Pax3,-|
Gata4,Cebpb,-|
Hand2,Msx1,->
Msx1,Dlx2,-|
Hand2,Col2a1,-|
Gata4,Ep300,->
Emx2,Pcna,-|
Gli3,Gli1,->
Sox9,Cdkn1a,->
Phox2b,Ret,->
Cops5,Hif1a,->
Gli3,Bcl2,->
Sox9,Junb,-|
Gata4,Sumo1,->
Hand2,Fbn1,->
Sox9,Pdx1,->
Hand2,Sfrp1,->
Sfrp1,Wnt1,->
Msx1,Notch3,->
Emx2,Rassf1,->
Sox9,Mitf,->
Sox9,Twist1,->
Sox9,Klf4,->
Msx1,Vdr,-|
Hand2,Ngfr,->
Sox9,Lef1,->
Gli3,Cdk6,-|
Gata4,Hp,->
Hnf4a,Pea15,-|
Cops5,Cdkn1b,-|
Sox9,Ctnnb1,-|
Sox9,Bhlhe40,-|
Sox9,Snai2,->
Msx1,Myod1,-|
Sox9,Ntf3,->
Ntf3,Ntrk2,->
Nr2f2,Tfap2a,->
Phox2a,Ncam1,->
Gata4,Myog,->
Gli3,Fst,->
Phox2b,Pax6,-|
Gata4,Nanog,->
Cops5,Tyk2,->
Hand2,Tspoap1,->
Gata4,Mef2c,->
Sox9,Hes1,->
Hand2,Il6,->
Phox2b,Olig2,-|
Phox2b,Alk,->
Gata4,Fgfr1,->
Hif1a,Sp1,-|
Gata4,Bcl2,->
Gata4,Cdk4,->
Hif1a,Pak1,->
Gata4,Bcl2l1,->
Bmp2,Bmpr1a,->
Hif1a,Casp3,->
Gata4,Tie1,->
Gata4,Agtr1a,->
Hif1a,Mcl1,->
Sox9,Sf1,->
Gata4,Id2,->
Phox2b,Isl1,->
Isl1,Ppara,->
Sox9,Adam17,->
Nfia,Nr1h3,->
Hand1,Il4,->
Pax6,Cdkn2a,->
Pax6,Notch1,->
Pax6,Tnfsf11,->
Mitf,Prkcb,->
Hand2,Dbh,->
Gata4,Pkd1,->
Gli3,Hoxd13,->
Hoxd13,Casp8ap2,->
Msx1,Dkk1,-|
Hand2,Th,->
Akt3,Gsk3b,->
Mapk8,Abl1,->
Akt3,Pou5f1,->
Akt3,Creb1,->
Akt3,Foxo3,-|
Myb,Cebpa,->
Akt1,Pten,-|
Nlk,Tcf7l2,-|
Smad3,Rhoa,->
Myb,Crebbp,->
Mapk14,Stxbp1,->
Hipk2,Pml,->
Smad3,Dapk1,->
Hipk2,Abcb1a,-|
Usp4,Tgfbr1,->
Mapk8,Rxra,->
Hipk2,Hif1a,-|
Mapk8,Pparg,-|
Myb,Il7,->
Myb,Lck,->
Myb,Vdr,->
Mapk14,Sf1,->
Nlk,Notch1,-|
Myb,Cxcr4,->
Creb5,Jun,->
Creb5,Atf2,->
Atf2,Bcl2,->
Creb5,Egr1,->
Atf2,Gadd45a,->
Creb5,Tnfrsf11b,-|
Atf2,Cdkn1a,->
Hes1,Gata2,-|
Mapk9,Irf3,->
Atf2,Hif1a,->
Atf2,Ccnd1,->
Creb5,Pou1f1,->
Pou1f1,Fos,->
Atf2,Rb1,->
Atf2,Fas,->
Jun,Myc,->
Atf2,Pten,->
Pou1f1,Prkaca,->
Atf2,Map3k1,->
Ddit3,Litaf,->
Creb5,Tgfbr3,->
Jun,Ilk,->
Atf2,Rb1cc1,->
Rb1cc1,Ulk1,->
Atf2,Dusp1,->
Ep300,Skp2,->
Atf2,Casp3,->
Atf2,Atf3,->
Atf2,Serpinb5,->
Atf2,Pparg,->
Mapk9,Mapkapk2,->
Atf2,Elavl1,->
Mapk9,Foxo4,->
Atf2,Cdk4,-|
Atf2,Per2,->
Pou1f1,Vdr,->
Atf2,Tgfb1,->
Atf2,Cdkn2a,->
Ddit3,Casp9,->
Mapk9,Adam17,->
Pknox1,Pbx1,->
Pbx1,Vcp,->
Pknox1,Bcl2l1,->
Pknox1,Pax6,->
Pax6,Mapk1,->
Pknox1,Pax3,-|
Pknox1,Ptpn6,->
Pax6,Pdx1,->
Pdx1,Mtor,->
Pax6,Fn1,->
Pbx1,Igf1r,->
Pax6,Maf,->
Pknox1,Il10,->
Pax6,Tcf7l2,->
Ptpn6,Stat3,->
Pknox1,Gata1,->
Pbx1,Sp7,-|
Gata1,Myc,-|
Pknox1,Meis1,->
Meis1,Myc,->
Meis1,Nfya,->
Pknox1,Hoxb1,->
Hoxb1,Gata2,->
Pknox1,Nr5a1,->
Nr5a1,Crebbp,->
Pax6,Rb1,->
Nr5a1,Nr0b2,->
Pknox1,Pf4,->
Pf4,Fgfr2,->
Ptpn6,Egfr,->
Pax6,Ar,->
Nr5a1,Prkaca,->
Pax6,Akt1,->
Pax6,Foxg1,->
Foxg1,Ncoa3,->
Pax6,Sox2,->
Pax6,Cd40,->
Rb1,Cdk1,->
Ptpn6,Syk,-|
Nr5a1,Cd44,->
Nr5a1,Rara,->
Pax6,Ffar1,->
Ffar1,Gnai1,->
Ptpn6,Ptk2b,-|
Pax6,Ncam1,->
Ptpn6,Insr,->
Meis1,Ccnd1,->
Pax6,Notch2,->
Nr5a1,Tnf,->
Nr5a1,Camk1,->
Camk1,Atf1,->
Pbx1,Esr1,->
Maf,Nfe2l2,->
Nr5a1,Nes,->
Meis1,Cdkn1a,->
Pax6,Pax2,-|
Pax2,Pax8,->
Pbx1,Hoxb7,->
Pax6,Mitf,->
Mitf,Apex1,->
Pax6,Prox1,->
Prox1,Nr1i2,-|
Pdx1,Cebpb,-|
Nr5a1,Foxl2,->
Pbx1,Dcc,->
Pax6,Neurod1,->
Pknox1,Inppl1,->
Inppl1,Src,->
Sox2,Hes6,->
Pax6,Vegfa,-|
Mitf,Ngfr,->
Pbx1,Runx2,-|
Pax6,Mmp2,->
Pdx1,Cdk5,->
Nr5a1,Ltf,->
Meis1,Hif1a,->
Pax6,Mafa,->
Pbx1,Pdgfrb,-|
Gata1,Cdkn1b,->
Gata1,Epo,->
Pbx1,Snai1,->
Pax6,Met,->
Pbx1,Prkaca,->
Pbx1,Myod1,->
Pax6,Lhx2,->
Lhx2,Tfap2a,->
Pdx1,Csnk2a2,->
Pax6,Ctnnd2,->
Pax6,Tcf4,->
Tcf4,Klf4,->
Maf,Col2a1,->
Mitf,Smad3,-|
Ctcf,Jun,->
Ctcf,Lta,->
Pbx1,Myog,->
Pknox1,Hoxb2,->
Nr5a1,Btk,->
Pax6,Slit1,->
Pbx1,Abcb1a,->
Ptpn6,Jak2,->
Pax6,Kras,->
Mitf,Fos,->
Lhx2,Birc3,->
Pax6,Tgfb2,->
Pknox1,Ccl12,->
Hipk2,Mef2c,-|
Pax6,Krt1,-|
Nr5a1,Sox9,->
Meis1,Ascl1,->
Pbx1,Nanog,->
Myod1,Tp73,->
Pax6,Insr,->
Pbx1,Npy,->
Gata1,Il6,->
Pax6,Egf,->
Pax6,Otx2,->
Otx2,Aurka,->
Gata1,Cebpa,-|
Maf,Nqo1,->
Pbx1,Gli3,->
Pax6,Clu,->
Pax6,Etv1,->
Rb1,Pparg,->
Nr5a1,Nr2f2,->
Pax6,Cdh2,->
Cdh2,Ctnnb1,->
Pdx1,Foxa2,->
Maf,Gclc,->
Nr5a1,Srebf1,->
Gata1,Birc5,->
Ptpn6,Lyn,-|
Inppl1,Mapk8ip1,->
Gata1,Wnk4,->
Pknox1,Fasn,-|
Pax6,Mmp9,->
Pf4,Sdc2,->
Nr5a1,Sf1,->
Tcf4,Id2,-|
Pknox1,Rnf6,->
Rnf6,Limk1,-|
Prox1,Twist1,-|
Hoxb1,Gata3,->
Maf,Card11,->
Maf,Hmox1,->
Pf4,Grm7,->
Grm7,Gnai3,->
Pax6,Ascl1,-|
Neurod1,Mapk14,->
Nr5a1,Ccnd2,->
Pax6,Neurog2,->
Neurog2,Sirt1,->
Pax6,Nkx2-1,->
Pbx1,Ndrg1,->
Ascl1,Dbh,->
Prox1,Ccne1,->
Mitf,Tnfrsf11a,->
Pax6,Pkd1,->
Pax6,Dkk1,->
Etv1,Smad7,->
Nr5a1,Ptprj,->
Atm,Hmga1,->
Tp53,Yap1,->
Atm,Jun,->
Hdac4,Hoxb13,-|
Hoxb13,Dnmt3b,->
Atm,Pbrm1,->
Pbrm1,Crabp2,->
Atm,Btrc,->
Nfyb,Col11a1,->
Hipk2,Pdx1,->
Tbpl1,Tp53,->
Tbpl1,Spi1,->
Spi1,Sp1,->
Tbpl1,Fos,-|
Tbpl1,Tp63,->
Tbpl1,Cdkn1a,->
Tbpl1,Tnf,->
Tbpl1,Zap70,->
Tbpl1,Cd44,->
Tbpl1,Oxtr,->
Spi1,Il10,->
Cebpe,Ltf,->
Tp53,Sqstm1,->
Fos,Bmp2,->
Spi1,Ptpn6,->
Tbpl1,Wee1,->
Tp63,Lyn,->
Tbpl1,Gtf2a1,->
Gtf2a1,Tbp,->
Tbpl1,Pdp1,->
Nr3c1,Tp53,-|
Nr3c1,Ccn2,->
Nr3c1,Cdkn1a,->
Sp3,Irf3,->
Nr3c1,Insr,->
Nr3c1,Egfr,->
Sp3,Mycn,->
Nr3c1,Ccnd1,-|
Nr3c1,Fos,-|
Ltbr,Traf2,->
Nr3c1,Tlr2,->
Nr3c1,Spp1,->
Nr3c1,Gnrhr,->
Nr3c1,Jun,-|
Notch4,Rbpj,->
Nr3c1,Cdk6,-|
Nr3c1,Rps6ka5,->
Nr3c1,Brca1,->
Sp3,Hoxb7,->
Nr3c1,Cdk4,-|
Nr3c1,Sgk1,->
Nr3c1,Foxo3,->
Sp3,Pdcd4,->
Nr3c1,Mylk,-|
Nr3c1,Bax,->
Nr3c1,Prkcg,->
Nr3c1,Il2,-|
Nr3c1,Hspb2,->
Nr3c1,Lrrk2,->
Nr3c1,Hp,->
Sp3,Epas1,->
Nr3c1,Epo,->
Nr3c1,Chrna7,->
Chrna7,Rhoa,->
Srf,Barx2,->
Nr3c1,Bdnf,->
Nr3c1,Angptl4,->
Angptl4,Cdh5,->
Nr3c1,Abcb1a,->
Nr3c1,Irs2,->
Irs2,Pik3cg,->
Nr3c1,Mmp9,-|
Creb1,Myb,->
Nr3c1,Ctla4,->
Ctla4,Ptpn11,->
Hspb2,Akt1,->
Nr1h3,Apoe,->
Nr3c1,Kras,->
Nr3c1,Plau,-|
Nr3c1,Per1,->
Ltbr,Map3k14,->
Nr3c1,Per2,->
Nr3c1,Dusp1,->
Nr3c1,Bcl2,-|
Prkcg,Gsk3a,-|
Nr3c1,Ins2,-|
Nr3c1,Vegfd,->
Vegfd,Flt4,->
Nr3c1,Ccnd3,-|
Klf11,Sp1,-|
Klf11,Bcl2l1,->
Klf11,Smad7,-|
Klf11,Smad3,->
Klf11,Tnf,->
Klf11,Myc,-|
Klf11,Fgfr1,->
Klf11,Cav1,-|
Cav1,Egfr,->
Klf11,Col1a2,->
Klf11,Sin3a,->
Klf11,Pdx1,->
Klf11,Drd2,->
Sin3a,Tgfbr2,-|
Sp1,Mapk1,->
Pdx1,Neurod1,->
Pdx1,Hipk2,->
Klf11,Hbb-b1,->
Klf11,Ins2,->
Sp1,Socs3,->
Mafa,Nqo1,->
Klf11,Tie1,->
Mlxipl,Crebbp,->
Arnt,Hif1a,->
Mlxipl,Ppara,-|
Ppara,Prkaa1,->
Arnt,Src,->
Mlxipl,Pparg,->
Arnt,Sp1,->
Mlxipl,Fgf21,->
Arnt,Cdk2,-|
Ppara,Foxo1,-|
Crebbp,Stat3,->
Arnt,Vegfa,->
Ahr,Irf3,->
Ppara,Casp3,-|
Arnt,Tfrc,->
Pparg,Rb1,->
Arnt,Esr1,->
Arnt,Tnf,-|
Ahr,Yy1,->
Pparg,Cd44,->
Ahr,Prdm1,->
Pparg,Myc,-|
Ppara,Ptafr,-|
Ptafr,Gnai1,->
Fgf21,Fgfr4,->
Mlxipl,Fas,->
Kdm5b,Cdc14a,->
Mlxipl,Txnip,->
Pparg,Cdkn1a,->
Ppara,Stat5a,->
Pparg,Ar,-|
Arnt,Tgfa,->
Arnt,Fos,-|
Ppara,Casp2,->
Prkaa1,Ulk1,->
Ppara,Txn,->
Pparg,Mmp2,-|
Ppara,Tnf,-|
Arnt,Ctsd,->
Arnt,Egln2,->
Egln2,Foxo3,-|
Ppara,Bax,->
Arnt,Epo,->
Arnt,Jun,->
Hif1a,Col2a1,->
Ppara,Srebf1,-|
Pgr,Junb,-|
Esr2,Tp63,->
Esr2,Inhba,->
Ppara,App,->
Ppara,Stat5b,->
Arnt,Abcb1a,->
Arnt,Irs2,->
Arnt,Brca1,->
Hif1a,Birc3,->
Ppara,Ccl12,->
Pparg,Hspa1a,->
Hif1a,Hes1,->
Ppara,Il6ra,-|
Ppara,Cav1,->
Pparg,Pou5f1,->
Ppara,Pdx1,->
Ppara,Gclc,->
Hif1a,Birc5,->
Hif1a,Thbs1,->
Pparg,Bcl2,->
Pparg,Agtr1a,-|
Ppara,Il6,-|
Ppara,Tgfb1,-|
Ppara,Fgf1,->
Hif1a,Akt1,->
Ppara,Hmox1,->
Ptafr,Gnai3,->
Arnt,Lgals1,-|
Ppara,Cdkn2a,->
Arnt,Bnip3,->
Ahr,Gata3,-|
Hif1a,Mdm2,->
Arnt,Ccne1,-|
Ahr,Tnfrsf11a,->
Pgr,Dkk1,->
Arnt,Th,-|
Esr2,Dll1,->
Eno1,Myc,-|
Eno1,Bcl2l1,->
Eno1,Jun,->
Eno1,Erbb2,->
Eno1,Casp3,->
Eno1,Ccnd1,->
Myc,Kat2b,->
Eno1,Foxn1,->
Foxn1,Rora,->
Eno1,Ptgs2,-|
Myc,Kras,->
Mycn,Mef2c,-|
Myc,Cdh1,->
Foxn1,Sumo1,->
Foxn1,Krt14,->
Foxn1,Notch1,->
Eno1,Th,->
Foxn1,Dll1,->
Kat2b,Tp73,->
Foxo1,Vegfa,->
Foxo1,Tp53,->
Foxo1,Jun,->
Kat2b,Smad3,->
Srebf1,Nfya,->
Myod1,Rb1,->
Kat2b,Ctnnb1,->
Foxo1,Ccnd1,-|
Myod1,Sp1,-|
Foxo1,Insr,->
Kat2b,Rela,->
Kat2b,Myc,->
Foxo1,Cnr1,-|
Cnr1,Gnai1,->
Myod1,Mapk1,->
Foxo1,Prkg1,->
Myod1,Fos,-|
Myod1,E2f1,->
Foxo1,Pdx1,-|
Ncor2,Nfe2l2,->
Foxo1,Neurod1,->
Neurod1,Nes,-|
Foxo1,Cdkn1a,->
Ppara,Nr1d1,->
Foxo1,Pbx1,-|
Myod1,Prkaca,->
Foxo1,Men1,->
Kat2b,Smad4,->
Foxo1,Tcf4,->
Tcf4,Skp2,->
Nr1i2,Bbc3,->
Prkg1,Rhoa,->
Kat2b,Crebbp,->
Prkg1,Creb1,->
Tcf4,Lef1,->
Foxo1,Pou5f1,->
Myod1,Jun,->
Foxa2,Nr4a2,->
Foxo1,Abcb1a,->
Prkg1,Pik3cg,->
Prkg1,Map1b,->
Ncor2,Ppard,-|
Kat2b,Cdk9,->
Cdk9,Ncoa2,->
Foxo1,Atg14,->
Atg14,Becn1,->
Foxo1,Npy,->
Maml1,Hes1,->
Foxo1,Ppargc1a,->
Ppargc1a,Nrf1,->
Kat2b,Clock,->
Nr1i2,Nfkb1,-|
Ncor2,Bcl6,->
Ncor2,Il12b,->
Tcf4,Mitf,-|
Prkg1,Pak1,->
Foxo1,Ccl20,->
Nr1i2,Thbs1,->
Nr1i2,App,->
Myod1,Bcl2,->
Nr1i2,Ifng,-|
Ncor2,Pgr,->
Foxo1,Bmp4,->
Cnr1,Gnai3,->
Prkg1,Atf2,->
Foxa2,Nkx2-1,->
Myod1,Ccne1,->
Myog,Tnfrsf11a,->
Foxo1,Timp3,->
Timp3,Adam17,->
Kdm5b,Smad7,-|
Kdm5b,Myc,->
Kdm5b,Cav1,->
Kdm5b,Cdkn1a,->
Kdm5b,Foxg1,->
Foxg1,Foxo1,-|
Kdm5b,Elf3,->
Elf3,Egr1,->
Foxg1,Pgf,->
Kdm5b,Foxa1,->
Foxa1,Hnf4a,->
Kdm5b,Fgfr1,->
Kdm4a,Bcl2l11,-|
Kdm5b,Ccnd1,->
Elf3,Notch3,->
Kdm5b,Cbx4,->
Cbx4,Ctcf,->
Foxa1,Nes,->
Kdm4a,Ar,->
Kdm5b,Tgfb2,->
Foxa1,Nr3c1,-|
Kdm5b,Wnt3a,->
Elf3,Il1b,->
Kdm5b,H3c6,->
Kdm5b,Cfc1,->
Cfc1,Smad3,->
Foxa1,Mylk,->
Smad7,Mmp2,->
Kdm5b,Cdkn1b,->
Kdm5b,Spdef,->
Spdef,Serpinb5,->
Ctcf,Il10,->
Foxa1,Snai2,-|
Spdef,Sqstm1,->
Wnt3a,Lef1,-|
Elf3,Col2a1,->
Foxa1,Nr4a2,->
Kdm5b,Fst,->
Foxg1,Pax6,->
Foxg1,Hes1,-|
Cbx4,Zeb2,-|
Zeb2,Ehmt2,->
Kdm5b,Pax9,->
Pax9,Bcl2,->
Kdm5b,H3c11,->
Foxa1,Apob,->
Foxa1,Pparg,-|
Foxa1,Nfib,->
Rel,Birc2,->
Spdef,Birc5,-|
Elf3,Ccl20,->
Elf3,Tgfb1,->
Myc,Prkcg,->
Pax9,Fgf10,->
Ctcf,Ifng,->
Kdm5b,Bmi1,->
Cav1,Ppp2ca,-|
Foxa1,Th,->
Foxa1,Pdx1,->
Foxa1,Cd274,->
Gata4,Erbb2,-|
Gata4,Gnrh1,->
Gata4,Vegfa,->
Gata4,Hhex,->
Gata4,Ppa1,->
Ppa1,Akt1,->
Gata4,Sox9,->
Gata4,Ppargc1a,->
Ppargc1a,Tfam,->
Gata4,Ccnd1,->
Gata4,Rasa1,->
Rasa1,Src,->
Gata4,Cd44,->
Gata4,Adora1,->
Adora1,Gnai1,->
Gata4,Nkx2-5,->
Gata4,Pias1,->
Gata4,Pten,-|
Pkd1,Prkd1,->
Gata4,Inha,->
Gata4,Mpg,->
Pias1,Tp53bp1,->
Gata4,Prkd3,->
Prkd3,Gsk3b,->
Hnf4a,Prmt1,->
Gata4,Pdgfra,->
Gata4,Epo,->
Id2,Bmal1,->
Cebpb,Bdnf,->
Gata4,Bmp2,->
Gata4,Igf1,->
Hhex,Cd81,->
Prkd3,Gsk3a,->
Gnrh1,Camk2a,->
Ep300,Hinfp,->
Hnf4a,Stk11,->
Nr2f2,Pgr,->
Gata4,Fgf3,->
Fgf3,Foxi1,->
Foxi1,Pax8,->
Nr2f2,Rxra,->
Gata4,Col1a2,->
Hnf4a,Foxa2,->
Ntm,Lrrc4c,->
Lrrc4c,Unc5a,->
Lrrc4c,Dlg4,->
Nos1,Nfkbia,-|
Nfkbia,Rela,->
Lrrc4c,Ntng1,->
Ntng1,Siglec5,->
Siglec5,Mag,->
Dcc,Adora2b,->
Adora2b,Gnai1,->
Adora2b,Gnai3,->
Lrrfip1,Tfap2a,->
Lrrfip1,Egfr,-|
Tfap2a,Sp1,->
Lrrfip1,Ntrk1,->
Lrrfip1,Rhoa,->
Lrrfip1,Tnf,-|
Tfap2a,Nrp1,->
Tfap2a,Myc,->
Lrrfip1,Pdgfa,-|
Tfap2a,Asxl1,->
Asxl1,Ncoa1,->
Tfap2a,Sod1,->
Sod1,Vdac1,-|
Tfap2a,Cd44,->
