Foxo1,->,Dkk1
Tcf3,->,Nr0b2
Map3k4,->,Mapk10
Pin1,->,Myc
Irf3,->,Tnf
Fyn,->,Grin2a
Cebpb,->,Rb1
Mbd2,->,Cdkn2a
Sirt1,->,Mef2c
Ebf1,->,Crebbp
Jak1,->,Syk
Stk4,->,Map2k4
Nkx2-1,->,Flt1
Ffar2,->,Gnas
Egfr,->,Adam17
Myc,->,Rassf1
Mycn,->,Mdm2
Cntn1,->,Notch1
Dvl1,->,Rhoa
Smad1,->,Nkx2-5
Esr1,->,Nfya
Tbk1,->,Rela
Tp73,->,E2f1
Pitx2,->,Tbx21
Nr3c1,-|,Il1b
Rela,->,Fosb
Rock1,->,Myl12b
Ripk2,->,Mapk14
Relb,->,Traf3
Agtr1a,->,Ywhaq
Smad7,-|,Tgfbr1
Sp1,->,Cycs
Chuk,->,Nfkb1
Smad2,->,Fn1
Foxo1,->,Tnfsf10
Rps6ka3,->,Mark1
Unc5b,->,Dapk1
Prkaa1,->,Tp53
Jun,-|,Pgr
Prkcz,->,Akt3
Rps6ka3,->,Wt1
Ikbkb,->,Nfkb1
Src,->,Prmt5
Dcc,->,Dscam
Bcl2,-|,Becn1
Ocln,->,Tjp1
Fos,->,Cebpb
Ppp1ca,->,Casp9
Dlg4,->,Grin2b
Ulk1,->,Mad1l1
Fos,->,Mapk14
Stat2,->,Mcl1
Sp1,->,Fn1
Hdac7,-|,Hif1a
Hes1,->,Foxp3
Mapk3,->,Stat5a
Map3k1,->,Zfp36
Egfr,->,Pparg
Tp53,->,Egfr
Crebbp,->,Irf9
Relb,->,Ar
Stat5a,->,Krt17
Snw1,->,Rbpj
Yy1,->,Egf
Srebf1,->,Pparg
Hdac3,-|,Mafk
Myc,->,Myct1
Pparg,-|,Stat3
Ikbkb,->,Tp63
Ntrk2,->,Nck2
Prkcz,->,Traf2
Bnip3l,->,Gabarapl1
Ctcf,-|,Bcl6
Raf1,-|,Stk3
Stat3,->,Skp2
Foxo1,->,Fasn
Smad4,->,Cdx2
Map3k14,->,Chuk
Ret,->,Akt1
Parp1,->,H3c11
Ets1,->,Hmox1
Stat3,->,Egr1
Prkcd,->,Crebbp
Camk4,->,Creb1
Nkx3-1,->,Trim28
Myc,->,Mapk14
Mapk8,->,Erbin
Crebbp,->,Smad3
Sh2b1,-|,Cd79b
Insr,-|,Calm3
Cdk1,->,Ikbkb
Chuk,->,Tax1bp1
Hif1a,->,E2f3
Nfkb1,->,Hmox1
Ar,->,Akt1
Sirt1,-|,Notch1
Smad3,->,Fn1
Ncoa1,->,Ltf
Atf4,->,Mcl1
Cdk1,->,Stat3
Flrt2,->,Unc5b
Pax3,->,Ltb
Ppp3ca,->,Gsk3b
Isl1,->,Myc
Smad4,->,Lef1
Htatip2,->,Tp53
Mapk3,-|,Pgr
Nr0b2,-|,Thra
Rps6ka3,->,H3c6
Ptprj,->,Src
E2f1,->,Cdkn2a
Foxs1,-|,Foxo3
Pitx2,->,Rhoa
Pax8,->,Gata3
Spi1,->,Pin1
Stat3,->,Ccnd1
Tp73,-|,Cdk1
Myc,->,Tgfa
Atf3,-|,Tp53
Smad4,-|,Xiap
Mef2a,->,Barx2
Ppp1ca,->,Bad
Runx1,->,Bcl2
Stat5b,->,Il10
Aurkb,->,Myl9
Nr1h3,->,Sirt1
Tp53,->,Fadd
Calm1,->,Trpm2
Mapk1,->,Ncam1
Nfe2l2,->,Brca1
Plk1,->,Kat7
Ets2,->,Nr2f2
Foxo3,->,Casp8
Ppp2ca,-|,Rela
Casp4,->,Casp3
Myc,->,Egr3
Map3k7,-|,Ksr1
Irf8,->,Tnfsf13b
Kdm6a,->,Hoxc11
Src,->,Pparg
Yy1,-|,Bcl2l11
Mapk3,->,Rps6ka3
Cdk6,->,Rela
Ppp2ca,->,Il6st
Srebf2,->,Fas
Cebpb,->,Tnf
Smad7,-|,Krt14
Notch3,->,Rbpj
Mapk14,->,Mta1
Rorc,-|,Foxp3
Nfatc1,->,Src
Stat2,->,Jund
Stat5a,->,Cebpa
Src,->,Wnk4
Hsf2,-|,Mapk8
Smad2,->,Dapk1
Mycn,->,Nes
Adam10,->,Trem2
Insr,->,Ptpn6
Fos,->,Txnip
Fyn,->,Rps6ka3
Cd14,->,Tlr4
Srebf2,->,Snd1
Fos,->,Nr4a1
Ahr,->,Tnf
Tp63,->,Ybx1
Runx3,-|,Cflar
Rorc,->,Il1r1
Mycn,-|,Il6
Chek1,->,Src
Arnt,->,Brca1
Tbx2,-|,Adam10
Nfatc1,->,Il6
Esr1,->,Ptprg
Bcl6,->,Akt1
Myc,->,Runx3
Cebpe,->,Ywhab
Ar,->,Prkcd
Tp53,->,Hsp90aa1
Ripk1,->,Fadd
Prkg1,->,Ppp1r12a
Twist1,->,Fn1
Src,->,Prkaca
Relb,->,Skp2
Atf1,->,Mapkapk2
Furin,->,Dsg3
Sp1,->,Il1b
Tead1,->,Tgfa
Prkaca,->,Tgm2
Pou2f1,->,Il17a
Grb2,->,Abl1
Ppp2r2c,-|,Src
Esr1,->,Stat5a
Hdac2,-|,Ciita
Ntrk1,->,Matk
Drd2,->,Gnai3
Casp6,->,App
Hlf,->,Birc5
Camk2a,->,Becn1
Myb,->,Vdr
Nfatc2,->,Egr3
Spi1,->,Egr2
Esr2,->,Faslg
Mtnr1a,->,Gnai3
Gsk3b,-|,Hsf1
Stat3,->,Npy
Nfkb1,->,Tnfaip3
Nfe2l2,->,Fgfr1
Irf4,->,Il13
Smad2,->,Tgfbr1
Creb5,->,Egr1
Pparg,-|,Myc
Myb,->,Lmo2
Traf2,->,Birc3
Prkaa2,->,Ctnnb1
Tfap2a,->,Ctbp1
Sirt1,->,Akt1
Nr3c1,->,Il13
Tp53,->,Yap1
Smad4,->,Epo
Ern1,->,Mapk8
Myc,->,Tfdp1
Irf8,-|,Bcl2
Rela,-|,Bnip3
Stat3,->,Hif1a
Casp7,->,Tnfrsf1a
Mapk1,->,Parp1
Tp53,->,Kitlg
Esr1,->,Socs3
Mapk14,-|,Bcl2
Sp1,->,Foxp3
Gsk3b,-|,Mapk14
Ctnnb1,->,Rspo2
Tnfsf8,->,Tnfrsf8
Nfatc2,->,Parp1
Hif1a,->,Thbs1
Myc,->,Il7r
Nfe2l2,->,Tgfb1
Dixdc1,-|,Axin1
Pgr,->,Dusp1
Fos,->,Tnfaip6
Myc,->,Akt1
Vdr,->,Gzma
Cdc42,->,Pten
Ppara,->,Cdkn2a
Cebpd,->,Ar
Prkaca,->,Capn2
Mapk3,->,Bax
Ptprf,-|,Akt1
Cdkn1b,-|,Ccnd3
Hand1,->,Ascl2
Hif1a,->,Mapk1
Arnt,->,Il6
Rela,->,Tnfaip3
Elk1,->,Srf
Akt1,->,Pea15
Epha3,->,Stat3
Map3k7,->,Tnfaip8l2
Egr1,->,Fos
Pdpk1,->,Prkaca
Il1rapl1,->,Cntn5
Bdnf,->,Ntrk2
Lck,->,Prkcq
Hes5,-|,Il12a
Akt1,->,Fas
Mdm2,-|,Kat5
Prkca,->,Sdc2
Six1,->,Dach1
Myc,->,Rpl13a
Apaf1,->,Casp9
Smad3,->,Gli2
Atf3,-|,Pdx1
Rara,->,Rb1
Ezh2,->,Chek1
Usf2,->,Ppara
Ins2,->,Igf1r
Dab2ip,-|,Jak2
Tcf7l2,-|,Casp7
Pknox1,->,Nr5a1
Tp63,->,Tp53
Gsk3b,->,Smad3
Tyk2,->,Prkd2
Tal1,->,Mycn
Nfkb1,->,Flt4
Wt1,->,Faslg
Atf1,->,Tgfbr2
Nr3c1,->,Kat2b
Gpc4,->,Wnt3a
Gsk3a,-|,Myc
Dapk1,-|,Pin1
Fn1,->,Itgb8
Pparg,-|,Tnfrsf11b
Casp3,-|,Ppp2r5c
Inha,->,Tgfbr3
Ppara,->,Bax
Spi1,->,Gata3
Ybx1,->,Tnf
Gfi1b,->,Myc
Tcf3,->,Prkaca
Kat2b,->,Foxp3
Hsf1,->,Il1b
Itch,-|,Bid
Bdkrb2,->,Gnai3
Stk24,->,Taok1
Ar,->,Odc1
Hnf1a,->,Cebpa
Mapk14,->,Cdkn1b
Gsk3a,-|,Akt1
Ahr,->,Arnt
Creb1,->,Tgfb2
Ctnnb1,->,Sox10
Stk11,->,Gsk3b
Sp1,->,Bbc3
Akt1,-|,Bcl2l11
Irf3,->,Notch1
Fos,->,Bcl2
Ddit3,->,Bak1
Pax6,->,Btc
Ikbkb,->,Irf3
Foxo1,->,Ltbr
Atm,->,Hnf1a
Ripk2,->,Nfkbia
Gsk3b,-|,Nfe2l2
Pak1,->,Ctnnb1
Tfap2a,->,Map3k8
Rorc,->,Bmal1
Il6st,->,Shc1
Creb1,->,Egr3
Calm3,->,Ppp3r1
Akt1,->,Cycs
Runx3,->,Foxp3
Tfeb,->,Sqstm1
Spib,->,Crebbp
Ror2,->,Mapk8
Tgfb1i1,->,Ar
Stk3,->,Rcc1
Cdk2,->,Map4k1
Meis1,-|,Tgfbr2
E2f1,-|,Irf3
Nr3c1,->,Sp3
Gtf3a,->,Fus
Nr3c1,->,Raf1
Egr1,->,Foxp3
Cebpa,->,Fos
Nrxn2,->,Fgfrl1
Nfkb1,->,Traf1
Nfkb1,->,Slc1a2
Rps6ka3,->,Hsf1
Irf1,->,Bbc3
Ncoa2,->,Cxcr4
Dnmt3a,->,Tnfrsf12a
Abl1,->,Prkcd
Crebbp,->,Rela
Pten,->,Ppm1a
Nfe2l2,->,Gnai2
Prkd2,->,Rin1
Mapk3,->,Gtf2i
Mybl2,-|,E2f1
Ar,->,Pebp1
Tp53,->,Mpo
Sumo1,->,Traf6
Map3k7,->,E2f1
Mapk14,-|,Fgfr1
Nfe2l2,->,Nr3c1
Bmpr1b,->,Smad5
Abl1,->,Ddx5
Sp7,->,Vdr
Foxo1,->,Foxp3
Dapk3,->,Dapk1
Snai1,-|,Pebp1
Hr,->,Casp14
Egr3,->,Btk
Ddx5,->,Hdac1
Nkx3-1,->,Casp3
Nfic,->,Vwf
Smad2,-|,Il1b
Stat5b,->,Il4
Irf8,->,Abl1
Nfyb,->,Il10
Nfkb1,->,Hes1
Nfyb,->,Kcna1
Nfkb1,->,Col2a1
Gata3,->,Egfr
Pitx2,->,Stat4
Rps6ka3,->,Ywhab
Tcf7l2,->,Bcl2
Ntng1,->,Siglec5
Set,-|,Ppp2ca
Mavs,->,Traf3
Cdh5,->,Ctnnb1
Tab3,->,Map3k7
Fosb,->,Faslg
Casp3,->,Tp63
Ncor2,->,Nr1i2
Irf5,->,Irf4
Hinfp,-|,Mbd2
Prkaca,-|,Camkk2
Mapk14,->,Unc13b
Mapk8,->,Map4k4
Cebpb,-|,Tp53
Itgb1,->,Pdpk1
Tp73,->,Ybx1
Ar,-|,Sox2
Rela,-|,Ar
Tp53,->,Kit
Ets1,->,Myb
Map2k1,->,Arrb2
Pax3,->,Bcl2
Atm,->,Nfe2l2
Sp1,->,Igfbp7
Nfkb1,->,Nrf1
Ednrb,->,Gnai2
Sp1,->,Ets2
Foxp3,-|,Faslg
Pxn,-|,Capn1
Hmgb2,->,Pou2f1
Nr1h4,->,Nr1i2
Rps6ka3,->,Map1b
Cdk1,->,Rara
Nfatc1,->,Akt1
Hmgb2,->,Mdm2
Rps6ka3,->,Ar
Rxra,->,Nr1i2
Cdc25c,->,Tp53
Ets1,->,Birc3
Marcks,-|,Capn1
Src,->,Ripk2
Esr1,->,Fosb
Ar,->,Ccar2
Jun,->,Tp63
Csk,->,Ar
Hdac1,-|,Adam10
Tbk1,->,Rel
Zfp64,->,Cdkn2a
Stat6,->,Notch4
Dnmt3b,->,Kdm1a
Prkcg,->,Grin2b
Sirt1,-|,Tbx3
Hif1a,->,Stat3
Mapk14,->,Fgr
Nr4a2,->,Tnfsf10
Creb1,->,Usf2
Ep300,->,Jun
Prkaca,->,Gata3
Notch1,->,Tnfsf11
Sox6,->,Tp53
Jun,->,Crem
Btk,-|,Tirap
Nfkb2,->,Bcl2
Akt1,->,Pdpk1
Src,->,Nr1h4
Casp3,-|,Ptk2
Usf1,->,Cd40lg
Tp53,->,Map3k14
Lyn,->,Pten
Sp1,->,Clu
Ar,->,Kat2b
Creb1,->,Cd59b
Wt1,->,Thbs1
Bcar1,-|,Ptprf
Mapk1,->,Cry2
Prkaca,->,Rela
Ptprj,->,Egfr
Gsk3b,->,Mybl2
Keap1,-|,Rac1
Tnfsf11,->,Tnfrsf11a
Stat3,->,Tcf7l2
Nfkbia,->,Nfkb1
Cdk1,->,Hif1a
Hif1a,->,Il10
Dscam,->,Ptprk
Snai1,->,Akt1
Myc,->,Jun
Ppard,->,Cebpb
Gsk3a,-|,Mcl1
Nfkb1,->,Ep300
Maml1,->,Egr1
Akt1,->,Foxa2
Mapk8,->,Elk1
Rps6ka1,->,Mitf
Ywhag,->,Gem
Tp63,->,Nqo1
Src,-|,Capn1
Akap12,->,Prkaca
Prkca,->,Tfrc
Ltf,->,Lrp1
Dnmt1,-|,Cxcr4
Grhl3,->,Smad7
Litaf,->,Tp53
Csnk2a1,-|,Faf1
Sirt1,->,Shc1
Stat3,->,Mapk9
Mapk1,->,Dapk1
Rps6ka1,->,Gsk3b
Dnmt3b,->,Tnfsf10
Tfap2a,->,Tgfa
Tnfaip3,-|,Tbk1
Bmal1,->,Ppara
Stat3,->,Wwtr1
Irf5,->,Il1b
Hnf1a,->,Tnf
Cdkn1a,-|,Cdk4
Gnai2,->,Fgr
Cdk5,->,Apex1
Sp1,->,Atp1b1
Relb,->,Ahr
Tfeb,->,Cd40lg
Ltbr,->,Traf2
Stat3,->,Foxp3
Nfatc1,->,Mapk1
Tfap2a,->,Abl1
Cdk2,->,Mecom
Atm,->,Hipk2
Nr3c1,-|,Nr4a3
Src,->,H2-Q7
Myc,->,Igf1r
Klf4,-|,Mapk8
Tp53,-|,Cdx1
Creb1,->,Stat3
Tp53,->,Pdgfrb
Stat3,->,Apex1
Ifngr1,->,Jak2
Lmo2,->,Hhex
Sp1,->,Prkca
Ptpn3,->,Adam17
Ets1,->,Jun
Slk,->,Taok3
Mapk8,->,Smad3
Nr1i2,-|,Rela
Tcf3,-|,Cdk6
Sp3,->,Spi1
Mef2a,->,Camk2a
Stat5a,->,Fos
Sgk1,->,Chuk
Rela,->,Birc2
Irf2,->,Kat2b
Klf6,->,Jun
Tp53,->,Prrx1
Calm3,->,Ppp3cb
Dynll1,-|,Ambra1
Foxo1,->,Casp14
Map2k2,->,Mapk3
Cdkn1b,-|,Cdk1
Taok1,->,Stk4
Esr1,->,Nfatc4
Ssrp1,->,Esr1
Nr0b2,->,Rxra
Tp53,->,Klf6
Rps6ka3,->,Foxo3
Nr3c1,->,Pparg
Taf1,->,Rb1
Sirt1,-|,H3c11
Map3k8,->,Irf3
Yy1,-|,Crebbp
Col2a1,->,Ddr1
Irf4,->,Fkbp4
Runx3,->,Casp2
Itgb2,->,Csk
Ar,->,Camkk2
Tp53,->,Egf
Nr0b2,->,Fos
Epo,->,Dapk2
Ptprf,->,Irs1
Cebpg,-|,Zfpm1
Abl1,->,Esr2
Pax8,->,F2r
Cav1,->,Hmga1
Jun,->,Pea15
Pax8,->,Bcl2
Tp53,->,Sirt1
Stat6,->,Tnfsf13
Shc1,->,Zap70
Bid,->,Bak1
Mycn,->,Ifng
Mapk14,->,Ywhab
Rbpj,->,Tnfsf11
Tfap2a,->,Ngf
Wt1,->,Nr0b1
Sall4,->,Tnf
Efnb3,->,Ephb1
Src,->,Hdac3
Snai1,->,Otud7a
Dapk1,-|,Stx1a
Egr1,->,Ep300
Smad4,->,Id3
Sirt1,->,Tnf
Sp1,->,Tbx2
Tgfbr2,->,Smad3
Dll1,->,Notch1
E2f1,->,Plk3
Cebpb,->,Bad
Prkcd,->,Nlrc4
Pebp1,->,Map3k7
Junb,->,Egfr
Nr5a2,->,Prkaca
Kdm5b,-|,Smad7
Ncoa3,->,Crebbp
Ski,->,Pax3
Casp7,->,Mef2d
Atf3,->,Il10
Myc,->,Mxd1
Prkaca,-|,Ciita
Notch2,->,Rbpj
Mark1,->,Dixdc1
Ehmt2,->,Dnmt3b
Nos1,->,Hdac2
Mycn,->,Ssh1
Yap1,->,Smad7
Arnt,-|,Cdk2
Nr3c1,->,Irf8
Il4r,->,Irs1
Pparg,->,Mapk1
Socs3,-|,Traf6
Tnfrsf21,->,Tradd
Gata3,->,Mycn
Ptpn11,->,Jak2
Tp63,->,Il16
Rel,->,Birc3
Ppp2ca,-|,Stk4
Itgb6,->,Csk
Usf1,->,Tgfbr2
Lef1,->,Cdkn2a
Hbp1,->,Il1b
Nkx3-1,->,Tfap2a
Pou2f1,-|,Mlxipl
Tcf3,->,Myc
Hr,->,Il1b
Icam1,->,Egfr
Etv1,->,Nab2
Nr2f2,->,Thra
Wt1,->,Cdkn1a
Ctnnb1,->,Pml
Csnk2a1,->,Nr4a1
Tp53,->,Elavl1
Tcf3,->,Lmo2
Ptk2b,->,Tgfb1i1
Mycn,->,Cdkn1a
Nfkb1,->,Dusp1
Ar,->,Hsp90aa1
Mycn,->,Ctsd
Bcl3,->,Hdac3
Twist1,->,Ybx1
Mta1,->,Hif1a
Crebbp,->,Nfkb1
Ntm,->,Lrrc4c
Sox17,->,Esr1
Nr2f1,->,Rxra
Hif3a,-|,Epas1
Spi1,->,Xaf1
Sp1,->,Igf1r
Tbp,->,Litaf
Myb,->,Il13
Il13,->,Il2rg
Hnf4a,->,Crebbp
Stat5a,->,Rarb
Tp53,->,Nfe2l2
Arnt,->,Tgfb3
Nfe2l2,->,Ngf
Tbx21,->,Il17a
Stat3,->,Prkca
Gata2,->,Sirt2
Zbtb7a,->,Bcl2l11
Pdgfra,->,Crk
Nr1d1,-|,Nupr1
Cdk2,->,Skp2
Prkca,->,Tp73
Malt1,->,Tab2
Csnk1e,->,Hdac1
Runx1,->,Jun
Xiap,-|,Casp7
Myc,->,Irf4
Nfe2l2,->,Tfam
Kdm1a,->,Ar
S1pr2,->,Gnai3
Stat5a,-|,Lef1
Gli1,->,Hes1
Cdk1,->,E2f1
Prkaca,->,Dap3
Gli2,->,Nr2f1
Foxo1,->,Il7r
Fyn,->,Cdk5
Jun,->,Dkk1
Mapk1,->,Crebbp
Hsp90aa1,->,Bcl2
Gata6,->,Mapk1
Akt1,->,Cdkn1a
Hsf2,->,Tnfsf11
Cdk2,->,Kat7
Jun,->,Spib
Hnf4a,->,Il10
Ep300,->,Tnf
Esr1,->,Mndal
Fyn,->,Acp1
Pitx2,->,Chek2
Gnai2,->,Igf1r
Mapk3,-|,Pak1
Tp53,-|,Bcl2l11
Jund,->,Mdm2
Smad7,->,Ppp1ca
Mapk1,-|,Bad
Sp1,->,Wnk1
Atf4,->,Pou1f1
Ar,->,Fasn
Mapk14,->,Tp63
Ppp2ca,-|,Stk3
Tp53,-|,Insr
Brca1,-|,Ctsd
Gata4,->,Mafk
Gnai1,->,Src
Akt1,-|,Map2k4
Ets1,-|,Ndrg1
Hr,->,Map3k7
Ncor2,->,Pou2af1
Stat5b,->,Pitx1
Ephb1,->,Pxn
Nr3c1,->,Il10
Mecp2,-|,Dll1
Nfib,-|,Nfic
Sp1,->,Lgals1
Esr1,->,Cflar
Tp53,->,Rock1
Atf4,->,Tnfrsf11a
Ptprc,->,Lck
Hr,->,Notch1
Nr5a1,->,Prkaca
Stat5a,-|,Mef2c
Ybx1,-|,Fas
Id2,-|,Myod1
Creb1,->,Grin2b
Nkx2-1,-|,Ret
Esr1,->,Krt15
Myc,->,Cdk1
Mycn,->,Id2
Sox10,->,Egr2
Chuk,->,Ctnnb1
Smad1,->,Bcl2l1
Lef1,->,Faim2
Foxo1,->,Dapk1
H2ax,->,Tp53bp1
Neurog3,->,Mib1
Sgk1,->,Ep300
Stat5a,->,Il10
Bcl2l1,->,Bik
Crebbp,->,Arnt
Rb1cc1,->,Ptk2
Erg,->,Pim1
Hand2,-|,Col2a1
Smad5,->,Smad4
Cdk5,->,Rps6kb1
Hsf1,->,Mcl1
Tfap2a,->,Egfr
Myc,->,Mxi1
Fli1,->,Tal1
Ncoa3,->,Tp53
Rheb,->,Mtor
Prkaa1,-|,Gli1
Cic,-|,Ccne1
Zic1,->,Myf5
Atf5,->,Ddit3
Yap1,->,Ctnnb1
Smad2,->,App
Stat5a,->,Foxp3
Zap70,->,Cbl
Xpc,->,Ddb1
Ywhae,-|,Cdkn1b
Mafb,->,Prdm1
Mybl2,->,Cdk1
Ets2,->,Slit2
Wt1,->,Smad3
Ripk1,->,Dab2ip
Prkaca,->,Mapk1
Fkbp8,->,Bcl2
Ctnnb1,-|,Sdc2
Cdk2,->,Nbn
Egr1,->,Ltb
Nfatc4,-|,Il12b
Ctnnb1,->,Fn1
Cdk1,->,Spib
Jun,->,Gtf3a
Axin1,->,Ctnnb1
Il1rapl1,->,Ptprs
Hnf1a,->,Pax4
Rps6ka2,->,Srf
Nfia,->,Myod1
Hbp1,->,Becn1
Rhoa,-|,Capn1
Sin3a,-|,Foxp3
Hdac3,-|,Cdkn2a
Myc,->,Il6
Rara,->,Cdkn2a
Casp6,->,Hipk2
Nfe2l2,->,Il1a
Smad4,-|,Myc
Mapk3,->,Pml
Ets1,->,Csnk2a2
Gata2,->,Ar
Pard6a,->,Prkca
Nr3c1,->,Bax
Myc,->,Tp53
Lrfn5,->,Ptprd
Hdac3,->,Tnf
Foxo1,->,Casp9
Dlc1,-|,Bcl2l11
Pttg1,->,Tp53
Hipk2,-|,Tp53
Rock1,-|,Mapk1
Prkd1,->,Ppp1r14a
Nfe2l2,->,Grin2b
Foxo3,-|,Ybx1
Ezh2,-|,Pebp1
Tp53,->,Lif
Prkdc,->,Arvcf
Stk38,->,Xpo1
Sox9,-|,Runx2
Fbxw7,->,Myc
Src,->,Mdm2
Nfkb2,->,Skp2
Fhl2,-|,Hand1
Jak2,-|,Map3k5
Irf8,->,Cflar
E2f1,-|,Yy1
Calm1,-|,Akap5
Klhl20,-|,Dapk1
Tp63,->,Sfn
Mapk14,->,Mycn
Cdk1,->,Zfp36
Birc5,->,Casp3
Kdm5b,->,Kdm4a
Ncor2,->,Rara
Traf6,->,Malt1
Nfatc2,->,Enpp2
Brca1,->,Stat3
Rela,->,Tnfrsf11a
Ifng,->,Psmb8
Atm,->,Akt1
Stk4,->,Becn1
Cdk1,->,Mapkapk2
Rara,->,Tnfaip2
Csnk2a2,->,Hoxb7
Agt,->,Adra2a
Sp1,->,Egr1
Ikbkb,->,Lrrk2
Ezh2,-|,Gata3
Rps6ka3,->,Foxo4
Mapk3,->,Dapk1
Spi1,->,Esr1
Snai1,->,Tgfb3
Snai1,->,Maml1
Tbpl1,->,Spi1
Ripk2,->,Ikbkb
Fgf2,-|,Alpl
Prkca,-|,Egfr
Foxl2,->,Atf3
Hipk2,->,Cdkn1a
Cdk1,->,Fadd
Xbp1,->,Ddit3
Jun,->,Thbs1
Rps6ka4,->,Atf1
Prkca,->,Ptk2
Nfkb1,->,Foxa2
Fgfr1,->,Bcar1
Il13ra1,->,Jak2
Diablo,->,Xiap
Myc,->,Mapk8
Tcf7l2,->,Sall4
Kdm5b,->,Spdef
Slitrk1,->,Tnfrsf11b
Atf1,->,Flt1
Atf2,->,Fas
Bcl2l11,->,Bak1
Tbpl1,->,Tp53
Pitx3,->,Mta1
Sf1,-|,Fus
Casp2,->,Aifm1
Hif1a,->,Xiap
Hsf2,->,Fos
Ptdss1,->,Jmjd6
Notch1,->,Tnfrsf11b
Pparg,-|,Il13
Tp63,->,Wwp1
Jag1,->,Notch2
Cdk1,->,Ncor2
Btk,->,Nfkbia
Mapk14,->,Daxx
Ptprd,->,Il1rap
Rest,-|,Pax4
Ywhah,->,Tp53bp1
Ctnnb1,->,Gli3
Stat3,->,Rela
Pdpk1,->,Prkcd
Tp53,->,Hoxa10
Drd2,->,Calm3
Src,->,Cav1
Ets1,->,Ddit3
Set,-|,Ppp2cb
Crem,->,Syk
Ets2,->,Mdm2
Fadd,->,Ripk1
Egfr,->,E2f1
Eif2ak3,->,Atf4
Insr,->,Prkci
Runx1,-|,Tnfrsf18
Cbl,->,Prkca
Mapk9,->,Atf2
Csnk2a2,->,Ccar2
Mybl2,->,Ar
Atf4,->,Tnfsf11
Crhr1,->,Gnai1
Nr2c1,->,Trim28
Hsf1,->,Clu
Mapk8,->,Rps6kb1
Stat6,->,Il1r1
Myc,->,Snai1
Cdk1,->,Il16
Cdc25a,-|,Raf1
Tp53,->,Cd40
Mapk1,->,Lmna
Nr3c1,->,Ar
Smad2,->,Tgfb1
Il18,->,Il18r1
Nrxn2,->,Siglec5
Tp53,->,Ntrk1
Tp53,->,Mdm2
Smad2,-|,Xiap
Brca1,->,Tp63
Sox9,->,Bmi1
Tfap2a,->,Mmp2
Isl1,->,Mef2c
Smad3,->,Tgfbr2
Slitrk1,->,Ptprs
Erbb2,->,Bbc3
Hsf1,->,Il6
Cdk1,->,Gata2
Birc5,->,Aurkb
Sp1,->,Nfkb1
Csnk2a1,->,Ncor2
Cish,->,Stat5a
Akt1,->,Ctnnb1
Usf2,->,Chuk
Etv4,->,Bax
Satb1,->,Il13
Jun,->,Mitf
Gsk3b,->,Mark2
Tgfb3,->,Itgb3
Mycn,-|,H2-Q10
Rela,->,Cd44
Msc,->,Mapk1
Calm1,->,Camk2a
Jund,->,Tp53bp1
Crebbp,->,Kat5
Sp1,->,Ctsd
Smad3,->,Rhoa
Chek2,->,E2f3
Gnai1,->,Fgr
Ahr,->,Cd2
Tp53,-|,Rassf1
Rps6ka1,->,Mtor
Stat3,->,Rorc
Bcl3,->,Myb
Pgr,->,Bcl2
Hbp1,->,Tnf
Ppp1ca,->,Csnk1e
Srebf1,->,Hsd17b7
Esr1,->,Ube2i
Etv4,->,Mycn
Nr1i2,->,Tnfrsf1a
Tp53,->,Casp1
App,->,Cntn3
Prkaa2,->,Sirt1
Pknox1,->,Meis1
Mta1,->,Il1b
Atm,->,Becn1
Tp53,->,Dsc3
Atf1,->,Egr1
Stat2,->,Irf1
Jak2,->,Ptpn11
Hdac1,->,Bcl2a1
Ppp1ca,-|,Sp1
Akt1,->,Bad
Klf10,-|,Il12b
Smad3,-|,Tbx21
Birc2,-|,Casp3
Jund,->,Junb
Prox1,-|,Nr1i2
Hipk2,->,Mecp2
Sphk2,-|,Hdac1
Prkaca,->,Etv1
Hdac4,-|,Mef2a
Dvl1,->,Ctnnb1
Esr1,->,Ep300
Rps6kb1,->,Rps6
Nfkb1,->,Il12a
Sp3,->,Dnmt3a
Tie1,->,Lrfn5
Tbx2,->,Fn1
Nfkb1,->,Stat5a
Foxo3,->,Casp1
Pdk1,->,Map2k1
Fos,->,Myc
Ptpn11,-|,Map3k4
Tp53,->,Wt1
Nr4a1,->,Nr4a2
Gata2,->,Gfi1b
Ar,->,Gapdh
Mapk3,->,Ctnnd1
Esr1,->,Fgf2
Apex1,->,Arnt
Akt1,->,Bcl10
Pim2,->,Myc
Mapk3,->,Gabpa
Klf2,->,Cebpa
Stat3,->,Myod1
Dnmt3b,->,Bag4
Mapk3,->,Mcl1
Pak1,->,Akt1
Mapk14,->,Rbpj
Mtor,->,Uvrag
Rela,->,Il12a
Ptk2,->,Src
Hnf1a,->,Ace2
Egfr,->,Esr1
Prkdc,-|,Pou2f1
Cebpa,-|,Crabp2
Ntrk1,->,Ngf
Gata4,->,Mpg
Arnt,->,Pgr
Bcap31,->,Bcl2l1
Dyrk1b,->,Ehmt2
Tp53,->,Bnip3
Tgfbr1,->,Tgfbr2
Nkx3-1,->,Casp8
Hif1a,->,Ndrg2
Stat5a,->,Ccl12
Smad2,->,Il6ra
Mef2a,->,Pitx2
Pou4f2,-|,Pou4f1
Mapk8,->,Ikbkg
Krt18,-|,Tradd
Prkca,->,Btk
Stat3,->,Fcgr1
Sirt1,->,Smad7
