source_genesymbol,target_genesymbol,interaction_type
Ddit3,Cebpd,->
Asb3,Tnfrsf1b,-|
Map3k14,Nck1,->
Nfkb2,H2-T23,->
Pdpk1,Prkaca,->
Map3k14,Rcan1,->
Rela,Egfr,->
Birc3,Casp9,-|
Ube2n,H2ax,->
H2ax,Nbn,->
Tlx3,Ets1,-|
Ets1,Jak3,->
Jak3,Stat2,->
Tlx3,Insr,->
Insr,Src,->
Ets1,Nr1h2,->
Nr1h2,Pdx1,->
Insr,Shc1,->
Ddit3,Rb1,->
Gfi1,Id2,->
Insr,Ptk2,->
Ets1,Sp1,->
Gfi1,Mapk1,->
Ets1,Cdkn1a,->
Ets1,Bcl2l1,->
Ets1,Ppp2ca,->
Ddit3,Il6,->
Csnk2a2,Ikbkb,->
Insr,Abl1,->
Insr,Adrb2,-|
Ddit3,Bbc3,->
Ets1,Fas,->
Tlx3,Ntrk1,->
Ddit3,Il1b,->
Nr2f1,Hnf1a,->
Gfi1,Runx2,-|
Insr,Ptpn1,->
Ets1,Oprd1,->
Oprd1,Gnai1,->
Ets1,Dusp6,->
Gfi1,Rela,->
Ddit3,Cdk2,->
Ddit3,Mapk14,->
Csnk2a1,Prkdc,->
Insr,Zap70,->
Ddit3,Bcl2l11,->
Ddit3,Pparg,-|
Ddit3,Myod1,->
Gfi1,Myc,->
Ddit3,Litaf,->
Ets1,Timp1,->
Timp1,Fgfr2,->
Insr,Bcr,->
Csnk2a1,Hdac1,->
Ddit3,Mapk8,->
Csnk2a2,Tbk1,->
Gfi1,Spi1,-|
Gfi1,Birc5,-|
Csnk2a1,Snai1,->
Ets1,Mdm2,->
Ddit3,Casp9,->
Tlx3,Th,->
Tlx3,Fbn1,->
Insr,Vav1,->
Nr1h2,Ppara,->
Ddit3,Cebpa,-|
Ddit3,Bak1,->
Insr,App,->
Oprd1,Gnai3,->
Ets1,Mmp7,->
Mmp7,Hapln1,-|
Fbn1,Itgb1,->
Csnk2a2,Stk4,->
Csnk2a1,Pgr,->
Insr,Pik3r1,->
Csnk2a1,Mef2c,->
Ddit3,Sirt1,-|
Ddit3,Sirt2,-|
Ets1,Bcl2,->
Nr2f2,Pea15,->
Gata1,Dach1,-|
Fli1,Tal1,->
Csnk2a2,Dido1,->
Csnk2a1,Mef2a,->
Csnk2a1,Bmi1,->
Mark1,Dvl3,->
Dvl3,Csnk1e,->
Csnk1e,Tp53,->
Csnk1e,Cdc25a,-|
Csnk1e,Nfkb2,->
Dvl3,Frat1,->
Frat1,Gsk3b,->
Csnk1e,Rock2,->
Csnk1e,Lef1,-|
Dvl3,Csnk1g1,->
Csnk1g1,Foxo1,->
Dvl3,Lrrk2,->
Mark1,Dixdc1,->
Dixdc1,Axin1,-|
Csnk1e,Per2,->
Csnk1e,Ctnnb1,->
Csnk1e,Myb,->
Dvl3,Rac1,->
Dixdc1,Dvl1,->
Csnk1e,Hsp90aa1,->
Csnk1e,Cdk5,->
Csnk1e,Camk2a,->
Camk2a,Irf3,->
Csnk1e,Snai1,->
Csnk1e,Ncoa3,->
Ncoa3,Chuk,->
Csnk1e,Ndrg1,->
Lrrk2,Map2k4,->
Csnk1e,Bid,->
Camk2a,Becn1,->
Lef1,Dkk1,->
Csnk1g1,Lyn,->
Lef1,Ar,->
Csnk1e,Rps6ka3,->
Csnk1e,Dvl2,->
Axin1,Ctnnb1,->
Map2k3,Mapk14,->
Csnk1g1,Stx3,->
Csnk1e,Hdac1,->
Hdac1,Runx3,-|
Csnk1g1,Nfatc1,-|
Csnk1e,Hdgf,->
Hdgf,Fas,->
Hdac1,Yy1,-|
Nfkb2,Il10,->
Csnk1e,Cdh1,-|
Nfkb2,Il1b,->
Csnk1e,Chek2,->
Csnk1e,Smo,->
Nfatc3,Atf3,->
Csnk1e,Ctnnd1,->
Camk2a,Grin2a,->
Camk2a,Srf,->
Tcf3,Fgfr1,->
Csnk1e,Yap1,-|
Yap1,Runx2,-|
Csnk1e,Npm1,->
Nfatc3,Ifng,->
Camk2a,Bcl10,->
Csnk1e,Pak2,->
Csnk1e,Prkd2,->
Nfkb2,Cd2,->
Csnk1e,Rims1,->
Cdc25a,Mapk1,->
Lrrk2,Map2k6,->
Hdac1,Egr1,-|
Camk2a,Grin2b,->
Camk2a,Ets1,-|
Traf3,Ikbke,->
Nfkb2,Il1a,->
Camk2a,Ywhab,->
Lef1,Col2a1,->
Hdac1,Fos,-|
Csnk1e,Map1b,->
Csnk1e,Wwtr1,->
Traf3,Tbk1,->
Csnk1e,Hsp90ab1,->
Nfatc3,Tnfsf11,-|
Nfkb2,Il12b,-|
Tcf3,Birc5,->
Csnk1e,Myl9,->
Camk2a,Th,->
Csnk1e,Pdap1,->
Pdap1,Pdgfrb,->
Wwtr1,Pax8,->
Snai1,Tgfbr2,->
Yap1,Sfn,->
Snai1,Serpinb5,->
Ncoa3,Ppara,->
Csnk1e,Apc,->
Dixdc1,Map3k4,-|
Lef1,Tp63,->
Csnk1e,Ptprc,->
Snai1,Thbs1,-|
Hdac1,Phb1,-|
Nfkb2,Relb,->
Cdc25a,Cdk2,->
Csnk1e,Stk4,->
Csnk1e,Per1,->
Traf3,Map3k14,-|
Axin1,Smad3,->
Snai1,Egf,->
Csnk1e,Gtf2a1,->
Gtf2a1,Tbp,->
Csnk1e,G3bp1,->
G3bp1,Rigi,-|
Nfatc3,Tnfsf10,->
Nfkb2,Il12a,->
Ncoa3,Hmox1,->
Camk2a,Pea15,->
Camk2a,Ppp1r14a,->
Camk2a,Il6st,->
Yap1,Tp73,->
Tcf3,Lck,->
Abl1,Tp53,->
Jun,Tnfrsf11b,-|
Ntrk1,Grb2,->
Abl1,Map4k1,->
Abl1,Snw1,->
Ntrk1,Pik3ca,->
Pik3ca,Pdpk1,->
Abl1,Jak2,->
Abl1,Yap1,->
Ntrk1,Frs2,->
Frs2,Ptpn11,->
Abl1,Met,->
Abl1,Map2k6,->
Abl1,Psma7,->
Psma7,Xbp1,-|
Abl1,Ddx5,->
Ddx5,Hdac1,->
Abl1,Pak2,-|
Foxo3,Akt2,->
Foxo3,Mmp10,->
Mmp10,Hapln1,-|
Ntrk1,Crk,->
Foxa1,Nkx2-1,->
Tp73,Hmox1,->
Pik3ca,Rps6kb1,->
Matk,Lck,->
Myod1,Bcl2l1,->
Trip12,Cdkn2a,-|
Ezh2,Twist1,-|
Cdkn2a,Cdk6,->
Ezh2,Vdr,->
Myc,Hes1,->
Trip12,Rnf168,-|
Rnf168,H2ax,->
H2ax,Tp53bp1,->
Cdkn2a,Npm1,-|
Ezh2,Hoxa10,-|
Cdk2,Rims1,->
Myc,Fgfr4,->
E2f1,Chek1,->
Ezh2,Il17a,->
E2f1,Rpa2,->
Ezh2,Mmp2,->
Myc,Tbx3,->
H2ax,Kat2a,->
Ezh2,Tnfsf10,->
Hoxa10,Foxo1,->
Igf1r,Hspd1,->
Hspd1,Bax,-|
Csk,Prkaca,->
Ptpn11,Stat5a,->
Igf1r,Vav2,->
Igf1r,Kdr,->
Igf1r,Ctnnd1,->
Stat5b,Ifng,->
Igf1r,Bdkrb2,->
Bdkrb2,Gnai1,->
Igf1r,Ntrk3,->
Cdk1,Recql4,->
Atm,Rela,->
Igf1r,Tec,->
Ptpn11,Stat3,->
Gtf2i,Prrx1,->
Hoxa10,Tgfbr2,->
Igf1r,Kit,->
Gnai2,Cav1,->
Igf1r,Yes1,->
Yes1,Cdk4,-|
Elf1,Il12a,->
Cdk1,Ranbp2,->
Ezh2,Tp53,-|
Ezh2,Myc,-|
Ezh2,Brca1,->
Ezh2,Mapk1,->
Ezh2,Akt1,->
Ezh2,Hoxd13,->
Hoxd13,Hand2,->
Ezh2,Mapk8,->
Ezh2,Wnt2,->
Ezh2,Cdkn2a,-|
Ezh2,Snai2,-|
Ezh2,Ar,->
Ezh2,Cdkn1a,-|
Ezh2,Znf423,->
Znf423,Znf521,->
Znf521,Ebf1,-|
Ezh2,Asxl3,->
Asxl3,Nr1h3,-|
Ezh2,Cdk4,->
Ezh2,Cdkn1b,->
Ezh2,Bcl2,->
Ezh2,Rassf1,->
Ezh2,Pebp1,-|
Pebp1,Map3k7,->
Ezh2,Il6,->
Ezh2,Dkk1,->
Ezh2,Axl,->
Axl,Adam10,->
Ezh2,Tnf,-|
Ezh2,Notch1,->
Ezh2,Pip5k1c,-|
Pip5k1c,Rhoa,->
Ezh2,Cdh1,-|
Ezh2,Chek1,->
Ezh2,Pax3,->
Ezh2,Sstr1,-|
Sstr1,Gnb2,->
Ezh2,Nfe2l2,-|
Ezh2,Sox17,->
Ezh2,Igf1,->
Ezh2,H2-T23,->
Ezh2,Bcl2l11,->
Ezh2,Kat2a,->
Ezh2,Carm1,->
Carm1,Pparg,->
Ezh2,Dlg4,->
Ezh2,Fgfr1,->
Sstr1,Gnai1,->
Ezh2,Hoxa7,->
Hoxa7,Pcgf2,->
Ezh2,Vcl,->
Vcl,Prkca,->
Chek1,Mcm3,->
Ezh2,Pten,->
Ezh2,Ephb2,->
Ezh2,Ptgs2,->
Chek1,Mcm4,->
Ezh2,Adrb2,-|
Ezh2,Camk4,->
Ezh2,Hoxb13,-|
Slit2,Dcc,->
Ezh2,Vim,->
Ezh2,Pdgfb,->
Ezh2,Bach1,->
Bach1,Nqo1,-|
Ezh2,Mst1,-|
Sstr1,Gnai3,->
Chek1,Aurkb,->
Ezh2,Ccnd1,->
Onecut1,Hnf4a,->
Mst1,Stk4,->
Ezh2,Myog,->
Snai2,Itga3,-|
Ezh2,Ccne1,->
Carm1,Mef2a,->
Ascl1,Npy,-|
Ezh2,Safb,->
Ezh2,Bmi1,->
Xiap,Casp3,-|
Aurkb,Tp53,-|
Xiap,Casp7,-|
Aurkb,Rb1,->
Birc2,Erc1,->
Erc1,Chuk,->
Prkdc,Cdkn1b,->
Prkdc,Stxbp1,->
Aurkb,Hdac4,-|
Prkdc,Raf1,->
Itgb4,Src,->
Prkdc,Chek1,->
Xiap,Casp9,->
Prkdc,Etv1,->
Itgb4,Csk,->
Aurkb,Incenp,->
Incenp,Aurka,->
Smad4,Myc,-|
Smad4,Ar,-|
Creb1,Crebbp,->
Smad4,Tnfrsf11b,->
Smad4,Foxd3,->
Smad4,Sirt1,->
Snai1,Twist1,-|
Smad4,Myf5,->
Myf5,Runx1,->
Smad4,Bax,->
Smad4,Esr1,->
Smad4,Mdm2,->
Smad4,Ahr,->
Smad4,Cdx2,->
Smad4,Pparg,->
Smad4,Cdkn1a,->
Smad4,Nkx2-5,->
Ahr,Cdkn1b,->
Smad4,Bbc3,->
Smad4,Jun,->
Smad4,Egfr,-|
Smad4,Fn1,->
Smad4,Met,->
Smad4,Epo,->
Snai1,Maml1,->
Smad4,Col1a1,->
Smad4,Cdh1,-|
Smad4,Ccn2,->
Smad4,Smad7,->
Smad4,Zfp36,->
Smad4,Skil,-|
Skil,Smad1,-|
Smad4,Mmp2,->
Met,Irs1,->
Msx2,Runx2,-|
Smad4,Pten,->
Creb1,Kmt2a,->
Smad4,Ifng,->
Smad4,Gnrhr,->
Smad4,Vegfa,-|
Smad4,Itgb5,->
Itgb5,Src,->
Smad4,Bcl2,->
Atf1,Egr1,->
Smad4,Dlx3,->
Smad4,Mmp1a,->
Smad4,Hp,->
Atf1,Rps6ka3,->
Smad4,Spp1,->
Cdx2,Klf4,->
Smad4,Ocln,-|
Smad4,Sstr2,->
Sstr2,Gnai3,->
Smad4,Olig2,->
Smad4,Tgfb1,->
Smad4,Ccnd1,->
Smad4,Cxcl12,->
Mef2a,Nr4a1,->
Smad4,Sp7,->
Skil,Smad2,->
Smad4,Pdgfb,->
Pak1,Abl1,->
Cdx2,Furin,->
Smad7,Mta1,->
Mef2a,Mef2c,->
Smad4,Tbx6,->
Adrb2,Hnrnpk,->
Hnrnpk,Src,->
Irak1,Stat3,->
Hnrnpk,Tp53,->
Il1r1,Mapk8,->
Mapk10,Cebpb,->
Hnrnpk,Myc,->
Mapk9,Ctnnb1,->
Il1r1,Pik3r1,->
Mapk9,Cdkn1a,->
Ywhaq,Cdkn1b,-|
Mapk9,Myc,->
Mapk10,Mef2a,->
Mapk9,Junb,-|
Mapk9,Nfatc2,-|
Adrb2,Gnaq,->
Hnrnpk,Ar,-|
Mapk8,Mapk8ip1,->
Mapk8ip1,Rbpj,-|
Pik3r1,Erbb2,->
Ywhaq,Prkd1,->
Mapk9,Jun,->
Mapk10,Diablo,-|
Rxra,Nr1i2,->
Ywhaq,E2f1,->
Ywhaq,Foxo3,->
Mapk10,Nfatc1,->
Adrb2,Cckbr,->
Cckbr,Gnai1,->
Mapk9,H3c6,->
Mapk9,Map2k2,->
Itch,Tnfaip3,->
Mapk9,Foxo4,->
Mapk9,Bcl2l11,->
Mapk9,Rfx1,->
Mapk10,Myod1,->
Mapk8,Dlg4,->
Mapk9,Mapk8ip1,->
Il1r1,Myd88,->
Mapk9,App,->
Adrb2,Gnas,->
Mapk9,Pin1,->
Mapk9,Ets2,->
Tnfsf13b,Tfrc,->
Irf7,Il12b,-|
Hnrnpk,Mdm2,->
Mapk10,Mapkapk2,->
Mapk9,Nr3c1,->
Mapk9,Pdx1,->
Irf7,Ccl12,->
Mapk9,H3c11,->
Cckbr,Gnai3,->
Pik3r1,Cbl,->
Mapk9,Id3,->
Mapk10,Kmt2b,->
Lrrfip1,Slc1a2,->
Nfatc3,Myog,->
Cxcr4,Jak3,->
Mapk9,Bcl2,->
Irf7,Tnfsf10,-|
Mapk9,Ccnd1,->
Lifr,Il6st,->
Mapk9,Bcl2l1,->
Pawr,Wt1,-|
Wt1,Myc,-|
Pawr,Cebpb,-|
Cebpb,Tp53,-|
Wt1,Vdr,->
Wt1,Jun,->
Wt1,Nr5a1,-|
Wt1,Sp1,->
Wt1,Myb,-|
Pawr,Bcl2,-|
Mycn,Ctsd,->
Wt1,Ar,-|
Cebpb,Mapk8,->
Wt1,Rb1,->
Cebpb,Id2,->
Cebpb,Dapk1,->
Wt1,Ets1,->
Wt1,Esr1,->
Wt1,Insr,->
Wt1,Cdkn1a,->
Wt1,Nr0b1,->
Nr0b1,Gata4,->
Mycn,Cdkn1b,->
Wt1,Dapk1,->
Wt1,Akt1,->
Pawr,Vim,-|
Cebpb,Prkaca,->
Nr0b1,Ncor2,->
Wt1,Junb,->
Cebpb,Il6,->
Wt1,Egfr,-|
Wt1,Tfap2a,->
Cebpb,Fas,->
Pawr,Cdh2,-|
Cdh2,Ctnnb1,->
Mycn,Ntrk1,-|
Wt1,Igf1r,-|
Pawr,Diablo,->
Cebpb,Il1b,->
Cebpb,Akt1,->
Cebpb,Rela,->
Pawr,Ccn3,->
Cebpb,Atf3,->
Wt1,Cdh5,->
Wt1,Crebbp,->
Cebpb,Kras,->
Wt1,Pax2,-|
Pax2,Pax5,->
Wt1,Hoxa10,->
Wt1,Gnai1,-|
Cebpb,Ccl20,->
Wt1,Snai2,-|
Wt1,Dusp6,->
Wt1,Nes,->
Cebpb,Mapk14,->
Cebpb,Kat2b,->
Wt1,Cdh1,-|
Cebpb,Klf5,->
Wt1,Litaf,->
Wt1,Egr1,-|
Wt1,Vegfa,->
Cebpb,Tnfrsf11a,->
Mycn,Skp2,->
Rora,Nlgn1,->
Nlgn1,Nrxn3,->
Cebpb,Fos,->
Irf8,Il18,->
Ccn3,Plxna1,->
Wt1,Faslg,->
Wt1,Bak1,->
Wt1,Mdm2,-|
Mycn,Casp9,->
Wt1,Dnmt3a,->
Wt1,Rara,->
Cebpb,Klf4,-|
Wt1,Mpo,->
Pou4f2,Nr4a2,-|
Mycn,Mmp2,->
Wt1,Tgfb1,->
Pou4f2,Pax6,->
Cebpb,Pml,->
Cebpb,Aldh2,->
Cebpb,Cxcr4,->
Dnmt3a,Sfn,->
Nlgn1,Nrxn2,->
Nr0b1,Prkn,->
Wt1,Odc1,->
Wt1,Fasn,-|
Cebpb,Ptk2,->
Cebpb,Ccr5,->
Cebpb,Cdkn2a,-|
Cebpb,Smad2,-|
Cebpb,Tgfa,->
Mycn,Phb1,->
Wt1,Mmp9,->
Wt1,Tgfb2,-|
Cebpb,Nr3c1,->
Pax2,Mitf,->
Wt1,Smad3,->
Wt1,Abcb1a,->
Mycn,Mef2c,-|
Cebpb,Sirt1,-|
Il18bp,Mag,->
Wt1,Egf,->
Wt1,Ccne1,-|
Wt1,Il1b,->
Mycn,Cav1,-|
Wt1,Ndrg2,->
Wt1,Bcl2l1,->
Irf8,Tnfsf13b,->
Hivep3,Runx2,->
Runx2,Akt1,->
Runx2,Sox9,->
Hivep3,Wwp1,->
Wwp1,Smad7,->
Cebpd,Mapk14,->
Wwp1,Smad2,->
Gli1,Mycn,->
Runx2,Esr1,-|
Runx2,Cebpa,-|
Smad7,Smad3,-|
Wwp1,Tgfbr1,-|
Runx2,Ar,->
Smad7,Mapk1,->
Runx2,Cdkn1a,-|
Runx2,Cdkn1b,->
Runx2,Bcl2,->
Smad7,Myc,->
Smad7,Casp8,->
Smad7,Ctnnb1,->
Smad7,Il6,->
Sp7,Dkk1,->
Hivep3,Tnf,->
Runx2,Fn1,->
Smad2,Rhoa,->
Runx2,Fosl1,->
Fosl1,Ikbkb,->
Hivep3,Prkd2,->
Prkd2,Cib1,->
Cib1,Pak1,->
Runx2,Klk1b26,->
Runx2,Il1b,->
Runx2,Sdc4,->
Cebpd,Prkaca,->
Runx2,Pttg1,->
Pttg1,Tp53,->
Smad7,E2f1,-|
Runx2,Atf6,->
Runx2,Fgf3,->
Runx2,Bmp2,->
Lef1,Pax5,->
Runx2,Axin2,-|
Axin2,Gsk3b,->
Runx2,Lpar4,->
Lpar4,Gnai1,->
Runx2,Snai2,->
Runx2,Lrp5,->
Smad7,Cdk1,-|
Smad7,Bcl2l11,->
Runx2,Vegfa,->
Smad7,Skp2,->
Runx2,Col2a1,->
Hivep3,Il2,->
Wwp1,Amotl2,->
Amotl2,Lats2,->
Runx2,Gnas,->
Hivep3,Il17a,->
Cebpd,Ddit3,->
Smad7,Mafa,-|
Gli1,Prdm1,->
Cebpd,Cebpb,->
Runx2,Mmp2,->
Cebpd,Ccl12,->
Smad2,Ptk2,->
Lpar4,Gnai3,->
Lef1,Cdkn2a,->
Prkd2,Rin1,->
Rin1,Egfr,->
Amotl2,Src,->
Lef1,Rock1,-|
Rin1,Abl2,->
Nr2f2,Hnf4a,-|
Smad7,Tgfb2,-|
Runx2,Abcb1a,->
Sp7,Gata1,->
Cebpd,Egf,->
Runx2,Ptgs2,->
Rin1,Abl1,->
Crebbp,Il4,->
Smad7,Tgfb1,->
Hoxb7,Prkdc,->
Hoxb7,Dapk1,-|
Prkdc,Spag9,->
Spag9,Max,->
Hoxb7,Tnfrsf11b,->
Hoxb7,Cdx1,->
Cdx1,Foxa2,->
Hoxb7,Wnt5a,->
Cdx1,Vdr,->
Hoxb7,Egfr,->
Prkdc,Akt1,->
Hoxb7,Smarca4,->
Smarca4,Cdkn1a,->
Hoxb7,Cdkn1b,-|
Smarca4,Xpc,->
Casp2,Casp8,->
Prkdc,Myf5,->
Myf5,Rhoa,->
Hoxb7,Kdm1a,->
Kdm1a,Ar,->
Hoxb7,Thbs2,-|
Thbs2,Notch3,->
Thbs2,Notch4,->
Prkdc,Pou5f1,->
Hoxb7,Ccnd1,->
Smarca4,Fos,-|
Cdx1,Tbp,->
Pdx1,Hes1,->
Pdx1,Il1b,->
Prkdc,Dlg4,->
Hoxb7,Fgf2,->
Prkdc,Irs1,->
Cdx1,Pparg,->
Prkdc,Trim28,->
Trim28,Ifng,->
Kdm1a,H3c6,->
Hoxb7,Vegfa,->
Cdx1,Mafb,-|
Fgf2,Hbb-b1,-|
Foxa2,Birc2,->
Hoxb7,Mmp2,->
Hoxb7,Pdgfa,->
Prkdc,Med1,->
Cdx1,Dsc2,->
Kdm1a,H3c11,->
Prkdc,Fpr1,->
Fpr1,Gnai3,->
Cdx1,Irf2bp2,->
Irf2bp2,Irf2,->
Prkdc,Erbin,->
Prkdc,Vim,->
Hoxb7,Ppp1r1b,->
Ppp1r1b,Ppp1ca,-|
Cdx1,Hnf4a,->
Pdgfa,Furin,->
Rps6kb1,Rps6ka1,->
Tp53bp2,Tp53,->
Nfyb,Col11a1,->
Tp53,Gli2,->
H2-Q7,Erbb2,->
H2-Q7,Cd3d,->
Smad7,Map2k1,->
Ppp1ca,Prkcb,->
Smad7,Fn1,->
Mta1,Cop1,->
Smad7,Smad2,->
Smad7,Smurf1,->
Smad7,Cdkn1a,-|
Smad7,Tab1,->
Tab1,Map3k7,->
Smad7,Tbxt,->
Tbxt,Dkk1,->
Smad7,Nfkbia,->
Mta1,Gnai2,->
Smad7,Col1a1,-|
Smad7,Met,->
Smurf1,Smad4,-|
Smad7,Ccn2,-|
Met,Igf1r,->
Smad7,Il1b,->
Smad7,Acvr1,->
Acvr1,Smad1,->
Smad7,Acvrl1,->
Acvrl1,Cdh5,->
Map2k1,Irs1,-|
Smad7,Men1,-|
Men1,Kmt2a,->
Ppp1ca,Akt1,-|
Smad7,Vegfa,-|
Met,Mst1r,->
Myc,Prrx1,->
Smad7,Mmp1a,->
Tbxt,Gapdh,->
Mta1,Ehmt2,->
Ppp1ca,Casp2,->
Ppp1ca,Mdm2,->
Smad7,Mmp2,->
Ppp1ca,Bad,->
Mafa,Nqo1,->
Myc,Hdlbp,->
Ppp1ca,Prkcd,->
Prkcb,Btk,->
Met,Ptk2,->
Ppp1ca,Aurka,-|
Smad7,Timp2,->
Smad7,Hmox1,-|
Smad7,Sf1,->
E2f3,Mycn,->
E2f3,Cdk1,->
Cdk1,Map2k1,-|
E2f3,Foxo1,->
E2f3,Cdk2,->
E2f3,Map3k5,->
E2f3,Brca1,->
E2f3,E2f1,->
E2f3,Atm,->
E2f3,Mapk8,->
Stat6,Il13,-|
E2f3,Rb1,->
E2f3,Tp73,->
Neo1,Dapk1,->
E2f3,Cdkn1a,->
E2f3,Ccnd3,->
E2f3,Il6,->
E2f3,Tnf,->
E2f3,Plk4,->
E2f3,Igf2,->
E2f3,Birc5,->
Mycn,H2-T23,->
E2f3,Tp53bp2,->
E2f3,Tfe3,->
Tfe3,Smad7,->
E2f3,Mcm5,->
E2f3,Mcm7,->
E2f3,Aurka,->
Aurka,Gsk3b,->
E2f3,Asf1b,->
Asf1b,H3c6,->
Aurka,Fadd,->
E2f3,Vegfa,->
E2f3,Fgfr2,->
Tfe3,Cd40lg,->
E2f3,Pik3r1,->
E2f3,Fgf2,->
E2f3,Cited2,->
Cited2,Mmp1a,-|
Aurka,Lats2,->
E2f3,Mcm10,->
Brca1,Bach1,->
Asf1b,H3c11,->
Tfe3,Cd40,->
E2f3,Cdkn2a,->
E2f3,Npat,->
E2f3,Mcm8,->
E2f3,Pcsk6,->
Atm,Aplf,->
Aplf,Parp1,->
E2f3,Tfdp1,->
E2f3,Ccne1,->
E2f3,Plk3,->
Mapk8,Pxn,->
Cdk2,Sgk1,->
Cdk2,Sf1,->
E2f3,Mcm6,->
Tfe3,Tgfb1,->
Tp53bp1,Tp53,->
Tp53bp1,Brca1,->
Hipk2,Pdx1,->
Tp53bp1,Hdac4,->
Hdac4,Jun,->
Hdac4,Cdkn2a,-|
Hdac4,Cdkn1a,-|
Hdac4,Wt1,-|
Atm,Abl1,->
Atm,Hmga1,->
Hdac4,Il10,-|
Hnf1a,Nr1i2,->
Hdac4,Hdac3,->
Jun,Ifng,->
Mef2c,Myod1,->
Hdac4,Vegfa,-|
Atm,Chek1,->
Mef2a,Ngfr,->
Hdac4,Hoxb13,-|
Mef2c,Tnfsf11,->
Atm,Btrc,->
Atf1,Mapkapk2,->
Atm,Pbrm1,->
Pbrm1,Crabp2,->
Mef2c,Ppara,->
Atm,Sstr3,->
Sstr3,Gnai3,->
Atm,Cbl,->
Atf2,Mapk9,->
Mef2c,Myog,->
Smc3,Mxd1,-|
Atf4,Sirt2,-|
Atf4,Cebpb,->
Eif4g2,Xiap,->
Eif4g2,Bcl2,->
Brca1,Fos,->
Brca1,Mdm2,->
Rps6ka4,Fos,->
Cdk1,Flna,->
Flna,Mtnr1a,->
Cdk1,Rpa2,->
Rpa2,Nbn,->
Prkaca,Ptpn5,-|
Ptpn5,Mapk3,-|
Prkaca,Mapkapk5,->
Mapkapk5,Tp53,->
Prkaca,Ctnnb1,->
Capn1,Tln1,->
Prkaca,Map3k3,->
Map3k3,Chuk,->
Prkaca,Itgb1,->
Prkaca,Gli2,-|
Prkaca,Ppm1b,->
Ppm1b,Map3k7,-|
Prkaca,Src,->
Aurka,Yy1,->
Prkaca,Grk2,->
Prkaca,Adrb2,-|
Prkaca,Erbb2,->
Prkaca,Immt,-|
Immt,Pink1,->
Atf2,Atf3,->
Prkaca,Ctnnd1,-|
Atf1,Txn,->
Prkaca,Ptprr,-|
Ptprr,Mapk14,-|
Prkaca,Raf1,->
Gsk3a,Cd274,->
Itch,Notch1,->
Atf2,Jun,->
Tfam,Nrf1,->
Itch,Mavs,-|
Crem,Faslg,-|
Prkaca,Mylk,->
Prkaca,Hspb1,->
Csnk1d,Spib,->
Csnk1d,Nfatc3,->
Prkaca,Cask,->
Cask,Sdc2,->
Sgk1,Foxo3,->
Ptpn5,Bak1,->
Prkaca,Ret,->
Mef2c,Sp7,->
Prkaca,Lrrk2,-|
Prkaca,Ptpn12,->
Ptpn12,Ptk2,-|
Prkaca,Csk,->
Prkaca,Nos1,-|
Prkaca,Uhrf1,->
Uhrf1,Dnmt1,->
Nfatc1,Lif,->
Gli1,Cdk2,->
Prkaca,Ptk2b,->
Itch,Tp63,-|
Prkaca,Pou3f2,->
Pou3f2,Nkx2-1,->
Aurka,Sirt1,->
Prkaca,Pik3r1,->
Crem,Tbp,->
Nfatc1,Tnfsf10,->
Prkaca,Ccnd1,->
Prkaca,Prkaa2,-|
Itch,Tp73,->
Itch,Cflar,-|
Prkaca,Kdm3a,->
Tp73,Mdm2,->
Psen1,Cd44,->
Rxra,Mpo,->
Map3k14,Map3k1,->
Capn2,Gsk3a,->
Gsk3a,Jun,-|
Jun,H2-K1,->
Nfatc1,Mapk3,->
Capn2,Gsk3b,->
Gsk3a,Creb1,->
Gsk3a,Stat2,->
Gsk3a,Ctnnb1,-|
Gsk3a,Akt1,-|
Gsk3a,Tp53,->
Gsk3a,Ptk2,->
Gsk3a,Ppara,->
Gsk3a,Rela,->
Bcl3,Il6,->
Capn2,F2rl1,-|
F2rl1,Gnaq,->
Gsk3a,Ltc4s,->
Capn2,Grk2,->
Capn2,Casp9,->
F2rl1,Gnb2,->
Bcl3,Il10,->
Grk2,Igf1r,->
Creb1,Il1b,->
Creb1,H2-T23,->
Mitf,Bcl2a1,-|
Jun,H2-Q7,->
Grk2,Pdgfrb,->
Bcl3,Tnf,->
Creb1,Atf3,->
Gsk3a,Notch1,-|
Capn2,Cdk5r1,->
Cdk5,Grin2a,->
Gsk3a,Sfpq,-|
Sfpq,Stat6,-|
Bcl3,Ifng,->
Capn2,Bcl2,-|
Mitf,Mapk1,->
Creb1,Myod1,->
Creb1,Egr1,->
Mitf,Tnfrsf11a,->
Mitf,Cd40lg,->
Bcl3,Hdac1,->
Mitf,Fos,->
Mitf,Ngfr,->
F2rl1,Gnai3,->
Gnai3,Hck,->
Creb1,Flt1,->
Mitf,Vegfa,->
Gsk3a,Foxo1,->
Mitf,Tnfsf11,->
Creb1,Tfrc,->
Ppara,Ahr,->
F2rl1,Gnai1,->
Mitf,Pax6,-|
Ppara,Casp2,->
Creb1,Ccl12,->
Gsk3a,Crem,->
Creb1,Cxcr4,->
Bcl3,Cdkn2a,->
Grk2,Smad2,->
Jun,H2-D1,->
Sfpq,Hdac2,->
Bcl3,Egfr,->
Mitf,Tnfrsf1b,->
Grk2,Kcnip3,->
Kcnip3,Hrk,->
Creb1,Abcb1a,->
Gata6,Nkx2-1,->
